opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2013-09-06,2013-10-04,76.93,79.4,79.0,81.0,0.22189,0.06622,2013-10-04,28,28,10,0.29,289.99999999999994,14152.214,0.020491493415800522,0.36,70.00000000000001,26.0,44.000000000000014,EXP,1.2413793103448276
2013-09-13,2013-10-18,78.06,82.14,80.0,82.0,0.24973,0.08463,2013-10-19,36,35,10,0.32999999999999996,329.99999999999994,14849.054,0.02222363795026942,1.9500000000000002,1620.0,26.0,1594.0,EXP,5.90909090909091
2013-09-20,2013-10-25,78.985,82.9,81.0,83.0,0.24074,0.08009,2013-10-25,35,35,10,0.32999999999999996,329.99999999999994,16433.828999999998,0.020080530228226177,1.83,1500.0,26.0,1474.0,EXP,5.545454545454547
2013-09-27,2013-11-01,79.07,82.78,81.5,83.5,0.21798,0.07784,2013-11-01,35,35,10,0.32999999999999996,329.99999999999994,16112.364,0.020481165892230337,1.22,890.0,26.0,864.0,EXP,3.6969696969696972
2013-10-04,2013-11-01,79.4,82.78,82.0,84.0,0.19442,0.06412,2013-11-01,28,28,10,0.28,280.00000000000006,16198.804,0.017285226736492403,0.74,460.0,26.0,434.0,EXP,2.642857142857143
2013-10-11,2013-11-15,79.21,83.96,82.0,84.0,0.20832,0.08169,2013-11-16,36,35,10,0.30999999999999994,309.99999999999994,15520.653999999999,0.019973385142146714,1.84,1530.0000000000002,26.0,1504.0000000000002,EXP,5.935483870967743
2013-10-18,2013-11-22,82.14,83.99,85.0,87.0,0.16781,0.05146,2013-11-22,35,35,10,0.22000000000000003,220.00000000000003,20314.984,0.010829444906281986,0.0,-220.00000000000003,26.0,-246.00000000000003,EXP,0.0
2013-10-25,2013-11-29,82.9,85.73,85.0,88.0,0.26103,0.05975,2013-11-29,35,35,10,0.41000000000000003,410.0,22062.504,0.01858356603584072,0.6799999999999999,269.9999999999999,26.0,243.9999999999999,EXP,1.6585365853658534
2013-11-01,2013-12-06,82.78,86.0,85.0,87.0,0.2295,0.0795,2013-12-06,35,35,10,0.30999999999999994,309.99999999999994,21407.224,0.014481092924519311,0.97,660.0,26.0,634.0,EXP,3.1290322580645165
2013-11-08,2013-12-06,82.56,86.0,85.0,87.0,0.17938,0.048,2013-12-06,28,28,10,0.22,220.0,20811.863999999998,0.01057089360184172,0.97,750.0,26.0,724.0,EXP,4.409090909090909
2013-11-15,2013-12-20,83.96,86.5,86.0,89.0,0.23405,0.05147,2013-12-21,36,35,10,0.35000000000000003,350.0,22604.863999999998,0.015483393308625968,0.45,99.99999999999999,26.0,73.99999999999999,EXP,1.2857142857142856
2013-11-22,2013-12-27,83.99,87.52,86.0,88.0,0.23417,0.05442,2013-12-27,35,35,10,0.31,310.0,22086.453999999998,0.014035752411862947,1.49,1180.0,26.0,1154.0,EXP,4.806451612903226
2013-11-29,2014-01-03,85.73,86.64,88.0,90.0,0.21072,0.06543,2014-01-03,35,35,10,0.26,260.0,25063.714,0.010373562353927276,0.0,-260.0,26.0,-286.0,EXP,0.0
2013-12-06,2014-01-03,86.0,86.64,88.0,90.0,0.21426,0.05683,2014-01-03,28,28,10,0.27,270.0,25383.024,0.010637030481474546,0.0,-270.0,26.0,-296.0,EXP,0.0
2013-12-13,2014-01-17,84.85,87.88,88.0,90.0,0.17654,0.06498,2014-01-18,36,35,11,0.21,231.0,23737.224,0.009731550749152471,0.0,-231.0,28.6,-259.6,EXP,0.0
2013-12-20,2014-01-24,86.5,86.74,89.0,91.0,0.21231,0.0754,2014-01-24,35,35,11,0.3,330.0,25190.774,0.013100034163301215,0.0,-330.0,28.6,-358.6,EXP,0.0
2013-12-27,2014-01-24,87.52,86.74,90.0,92.0,0.21683,0.07865,2014-01-31,35,28,11,0.31,341.0,26693.873999999996,0.012774466531159923,0.03,-308.00000000000006,28.6,-336.6000000000001,SL,0.0967741935483871
2014-01-03,2014-01-31,86.64,86.27,90.0,92.0,0.1817,0.07398,2014-02-07,35,28,11,0.25,275.0,25176.534,0.010922869684921682,0.0,-275.0,28.6,-303.6,SL,0.0
2014-01-10,2014-01-31,87.3,86.27,90.0,92.0,0.16833,0.0478,2014-02-07,28,21,11,0.22000000000000003,242.00000000000003,25204.034,0.009601637579127216,0.0,-242.00000000000003,28.6,-270.6,SL,0.0
2014-01-17,2014-02-07,87.88,87.3,91.0,93.0,0.16643,0.05659,2014-02-22,36,21,11,0.21999999999999997,241.99999999999997,25105.093999999997,0.009639477948180557,0.02,-220.0,28.6,-248.60000000000002,SL,0.09090909090909093
2014-01-24,2014-02-28,86.74,90.34,90.0,93.0,0.20687,0.05884,2014-02-28,35,35,11,0.42,462.0,24056.834,0.019204522091310936,0.21,-231.0,28.6,-259.6,EXP,0.5
2014-01-31,2014-03-07,86.27,90.53,89.5,92.0,0.20777,0.07465,2014-03-07,35,35,11,0.4,440.0,23403.974000000002,0.01880022597871626,0.48000000000000004,88.00000000000001,28.6,59.40000000000002,EXP,1.2
2014-02-07,2014-03-14,87.3,88.67,90.5,92.0,0.19511,0.08606,2014-03-14,35,35,11,0.27,297.0,23547.264,0.0126129303175095,0.0,-297.0,28.6,-325.6,EXP,0.0
2014-02-14,2014-03-14,89.81,88.67,92.0,95.0,0.25368,0.07447,2014-03-22,36,28,11,0.42000000000000004,462.00000000000006,25580.054,0.018060947017547346,0.009999999999999998,-451.0,28.6,-479.6,SL,0.023809523809523805
2014-02-21,2014-03-21,89.93,89.0,93.0,95.0,0.17239,0.07653,2014-03-28,35,28,11,0.24000000000000002,264.00000000000006,25431.234,0.010380935506314797,0.0,-264.00000000000006,28.6,-292.6000000000001,SL,0.0
2014-02-28,2014-03-21,90.34,89.0,92.63,95.63,0.24199,0.05312,2014-04-04,35,21,11,0.46,506.0,23987.543999999998,0.02109428126531003,0.010000000000000002,-495.0,28.6,-523.6,SL,0.02173913043478261
2014-03-07,2014-03-21,90.53,89.0,93.0,95.0,0.22557,0.08618,2014-04-11,35,14,11,0.33999999999999997,374.0,23961.874,0.015608128145569916,0.0,-374.0,28.6,-402.6,SL,0.0
2014-03-14,2014-03-28,88.67,87.05,92.0,94.63,0.19296,0.0609,2014-04-19,36,14,11,0.35,385.0,22256.834000000003,0.017298057756103134,0.030000000000000002,-351.99999999999994,28.6,-380.59999999999997,SL,0.08571428571428573
2014-03-21,2014-03-28,89.0,87.05,92.0,94.0,0.21504,0.09419,2014-04-25,35,7,11,0.34,374.0,22005.154,0.016996018296440915,0.05,-319.00000000000006,28.6,-347.6000000000001,SL,0.14705882352941177
2014-03-28,2014-04-11,87.05,84.11,90.5,93.0,0.21081,0.06903,2014-05-02,35,14,11,0.37,407.0,20935.204,0.01944093785759145,0.019999999999999997,-385.0,28.6,-413.6,SL,0.05405405405405404
2014-04-04,2014-04-25,86.37,86.19,90.0,92.5,0.19691,0.07538,2014-05-09,35,21,11,0.41000000000000003,451.0,20530.104,0.02196774064076831,0.05,-396.00000000000006,28.6,-424.6000000000001,SL,0.12195121951219512
2014-04-11,2014-05-16,84.11,87.71,88.0,91.0,0.22165,0.07524,2014-05-17,36,35,11,0.43999999999999995,483.99999999999994,19475.703999999998,0.02485147648577941,0.0,-483.99999999999994,28.6,-512.5999999999999,EXP,0.0
2014-04-17,2014-05-16,86.2,87.71,89.5,92.5,0.22239,0.07252,2014-05-23,36,29,11,0.4700000000000001,517.0000000000001,20259.564,0.025518811757252038,0.060000000000000005,-451.00000000000006,28.6,-479.6000000000001,SL,0.1276595744680851
2014-04-25,2014-05-30,86.19,91.31,89.5,92.0,0.21823,0.07177,2014-05-30,35,35,11,0.4,440.0,19766.784,0.022259564327712592,1.77,1507.0,28.6,1478.4,EXP,4.425
2014-05-02,2014-06-06,87.49,92.82,90.5,93.0,0.22755,0.07048,2014-06-06,35,35,11,0.39,429.0,20392.384,0.021037265677225383,2.18,1969.0,28.6,1940.4,EXP,5.58974358974359
2014-05-09,2014-06-06,86.8,92.82,90.0,92.0,0.19387,0.08051,2014-06-13,35,28,11,0.31999999999999995,351.99999999999994,18782.564,0.01874078533686881,1.67,1485.0,28.6,1456.4,TP,5.218750000000001
2014-05-16,2014-06-20,87.71,92.77,90.63,92.63,0.20273,0.06358,2014-06-21,36,35,11,0.28,308.00000000000006,18606.304,0.016553529384449487,1.9300000000000002,1815.0,28.6,1786.4,EXP,6.892857142857142
2014-05-23,2014-06-27,89.88,93.75,92.5,94.0,0.18806,0.08212,2014-06-27,35,35,11,0.25,275.0,20720.004,0.013272198210000344,1.15,989.9999999999999,28.6,961.4,EXP,4.6
2014-05-30,2014-07-03,91.31,95.7,93.5,95.5,0.23018,0.07874,2014-07-03,34,34,11,0.33999999999999997,374.0,23844.113999999998,0.015685212711195728,1.9100000000000001,1727.0000000000002,28.6,1698.4000000000003,EXP,5.617647058823531
2014-06-06,2014-07-11,92.82,95.27,95.5,97.5,0.19035,0.0632,2014-07-11,35,35,11,0.25,275.0,26962.354,0.010199406179445609,0.0,-275.0,28.6,-303.6,EXP,0.0
2014-06-13,2014-07-18,92.32,96.12,95.0,97.0,0.19264,0.06498,2014-07-19,36,35,11,0.24,264.0,26193.053999999996,0.01007900796905928,1.06,902.0,28.6,873.4000000000001,EXP,4.416666666666667
2014-06-20,2014-07-25,92.77,96.74,95.0,97.0,0.23326,0.06279,2014-07-25,35,35,11,0.32,352.0,26839.303999999996,0.013115094191712275,1.69,1507.0,28.6,1478.4,EXP,5.28125
2014-06-27,2014-08-01,93.75,94.67,96.0,98.0,0.20998,0.06387,2014-08-01,35,35,11,0.3,330.0,28089.264,0.011748260830187648,0.0,-330.0,28.6,-358.6,EXP,0.0
2014-07-03,2014-08-01,95.7,94.67,98.0,99.5,0.21297,0.07019,2014-08-08,36,29,13,0.24,312.0,32438.564000000002,0.009618181618643784,0.0,-312.0,33.800000000000004,-345.79999999999995,SL,0.0
2014-07-11,2014-08-08,95.27,94.9,98.0,100.0,0.19566,0.06894,2014-08-16,36,28,13,0.26999999999999996,350.99999999999994,31094.363999999998,0.011288219305595058,0.01,-337.99999999999994,33.800000000000004,-371.7999999999999,SL,0.03703703703703704
2014-07-18,2014-08-08,96.12,94.9,98.5,100.5,0.22644,0.06286,2014-08-22,35,21,13,0.36,468.0,32364.764,0.014460170325975496,0.039999999999999994,-416.0,33.800000000000004,-449.79999999999995,SL,0.1111111111111111
2014-07-25,2014-08-08,96.74,94.9,99.5,102.0,0.19322,0.04983,2014-08-29,35,14,13,0.29000000000000004,377.00000000000006,33398.424,0.011287957779085625,0.039999999999999994,-325.0000000000001,33.800000000000004,-358.80000000000007,SL,0.1379310344827586
2014-08-01,2014-09-05,94.67,99.89,98.0,100.0,0.2051,0.07688,2014-09-05,35,35,13,0.33,429.0,30408.064000000002,0.014108099746172593,1.8699999999999999,2001.9999999999995,33.800000000000004,1968.1999999999994,EXP,5.666666666666666
2014-08-08,2014-09-12,94.9,99.48,98.0,100.5,0.22239,0.06758,2014-09-12,35,35,13,0.44000000000000006,572.0000000000001,30139.454,0.018978445993082693,1.48,1352.0,33.800000000000004,1318.1999999999998,EXP,3.3636363636363633
2014-08-15,2014-09-19,97.4,99.98,99.63,101.63,0.24727,0.07506,2014-09-20,36,35,13,0.36,468.0,31800.054000000004,0.014716956141017873,0.35,-13.00000000000001,33.800000000000004,-46.80000000000001,EXP,0.9722222222222222
2014-08-22,2014-09-26,99.05,98.78,101.5,103.0,0.20278,0.08987,2014-09-26,35,35,14,0.24000000000000002,336.00000000000006,33932.454,0.00990202476956132,0.0,-336.00000000000006,36.4,-372.40000000000003,EXP,0.0
2014-08-29,2014-09-26,99.78,98.78,102.0,104.0,0.22723,0.07739,2014-10-03,35,28,14,0.32,448.0,35146.524000000005,0.012746637476866843,0.01,-434.0,36.4,-470.4,SL,0.03125
2014-09-05,2014-09-26,99.89,98.78,102.5,104.5,0.18971,0.06051,2014-10-10,35,21,14,0.27,378.0,35661.763999999996,0.010599587838672255,0.010000000000000002,-364.0,36.4,-400.4,SL,0.03703703703703704
2014-09-12,2014-10-10,99.48,94.44,102.0,104.0,0.22456,0.08707,2014-10-18,36,28,14,0.32999999999999996,461.9999999999999,34425.924,0.013420119093971157,0.0,-461.9999999999999,36.4,-498.39999999999986,SL,0.0
2014-09-19,2014-10-10,99.98,94.44,102.5,105.0,0.22235,0.06399,2014-10-24,35,21,14,0.4,560.0,34223.324,0.01636310955651181,0.0,-560.0,36.4,-596.4000000000001,SL,0.0
2014-09-26,2014-10-10,98.78,94.44,102.0,104.5,0.22287,0.07126,2014-10-31,35,14,14,0.42,588.0,32834.123999999996,0.01790819819039485,0.020000000000000004,-560.0,36.4,-596.4000000000001,SL,0.04761904761904763
2014-10-03,2014-10-10,98.17,94.44,102.0,104.5,0.19814,0.06594,2014-11-07,35,7,14,0.38,532.0,32046.114,0.01660107681074841,0.04,-476.0,36.4,-512.4,SL,0.10526315789473684
2014-10-10,2014-11-14,94.44,103.22,99.0,102.0,0.20809,0.07687,2014-11-14,35,35,14,0.51,714.0,29842.163999999997,0.02392587883371997,2.8,3206.0,36.4,3169.6000000000004,EXP,5.490196078431372
2014-10-17,2014-11-14,93.0,103.22,97.0,100.0,0.22489,0.07982,2014-11-22,36,28,14,0.5,700.0,28848.444,0.0242647402404095,2.8200000000000003,3248.0000000000005,36.4,3211.600000000001,TP,5.640000000000001
2014-10-24,2014-11-28,98.62,106.01,102.5,105.0,0.19614,0.06531,2014-11-28,35,35,14,0.38,532.0,33428.244,0.015914685796836952,2.2399999999999998,2604.0,36.4,2567.6000000000004,EXP,5.894736842105263
2014-10-31,2014-12-05,101.4,105.38,105.0,107.0,0.18371,0.08076,2014-12-05,35,35,14,0.29,405.99999999999994,36859.364,0.0110148400824279,0.39999999999999997,153.99999999999997,36.4,117.59999999999998,EXP,1.379310344827586
2014-11-07,2014-12-12,101.6,102.67,104.5,107.0,0.21522,0.07113,2014-12-12,35,35,14,0.37,518.0,37137.164000000004,0.013948291797402729,0.0,-518.0,36.4,-554.4000000000001,EXP,0.0
2014-11-28,2014-12-12,106.01,102.67,109.0,111.0,0.19587,0.0766,2015-01-02,35,14,16,0.27999999999999997,447.99999999999994,46001.414000000004,0.009738831071584015,0.0,-447.99999999999994,41.6,-489.59999999999997,SL,0.0
2014-11-14,2014-12-19,103.22,104.32,106.0,109.0,0.23194,0.0639,2014-12-20,36,35,14,0.4,560.0,39868.264,0.014046259952527654,0.0,-560.0,36.4,-596.4000000000001,EXP,0.0
2014-11-21,2014-12-19,103.87,104.32,106.5,108.5,0.22139,0.08809,2014-12-26,35,28,14,0.36,504.0,40696.814,0.012384261824525135,0.009999999999999998,-490.0,36.4,-526.4,SL,0.027777777777777776
2014-12-05,2014-12-26,105.38,105.04,108.0,110.5,0.22577,0.07043,2015-01-09,35,21,16,0.35,560.0,42950.164,0.013038366978063229,0.04000000000000001,-495.9999999999999,41.6,-537.5999999999998,SL,0.11428571428571431
2014-12-12,2015-01-02,102.67,102.94,107.0,109.63,0.19985,0.07368,2015-01-17,36,21,16,0.39,624.0,38932.114,0.016027899229926226,0.039999999999999994,-560.0,41.6,-601.5999999999999,SL,0.10256410256410255
2014-12-19,2015-01-02,104.32,102.94,108.0,110.5,0.20469,0.06696,2015-01-23,35,14,16,0.43,688.0,39214.113999999994,0.01754470341979421,0.010000000000000002,-672.0,41.6,-713.5999999999999,SL,0.023255813953488375
2014-12-26,2015-01-02,105.04,102.94,108.5,111.0,0.20206,0.0589,2015-01-30,35,7,16,0.43,688.0,39096.434,0.017597512857566496,0.06,-592.0,41.6,-633.5999999999999,SL,0.13953488372093023
2015-01-02,2015-01-30,102.94,101.1,107.0,109.5,0.19573,0.06828,2015-02-06,35,28,16,0.38,608.0,36683.734,0.01657410338871174,0.0,-608.0,41.6,-649.5999999999999,SL,0.0
2015-01-09,2015-01-30,102.62,101.1,106.5,109.0,0.20577,0.07312,2015-02-13,35,21,16,0.42000000000000004,672.0000000000001,36214.934,0.018555880841864852,0.039999999999999994,-608.0000000000001,41.6,-649.6,SL,0.09523809523809522
2015-01-23,2015-01-30,104.26,101.1,108.0,108.5,0.20065,0.15115,2015-02-27,35,7,25,0.15000000000000002,375.00000000000006,37508.334,0.009997778093796435,0.0,-375.00000000000006,65.0,-440.00000000000006,SL,0.0
2015-01-16,2015-02-20,100.82,108.41,105.0,108.0,0.21585,0.07484,2015-02-20,35,35,16,0.49,784.0,35000.734,0.022399530249851335,2.8200000000000003,3728.0,41.6,3686.3999999999996,EXP,5.755102040816327
2015-01-30,2015-03-06,101.1,107.41,105.5,108.5,0.20405,0.06924,2015-03-06,35,35,25,0.54,1350.0,34012.774,0.0396909702219525,1.95,3525.0,65.0,3460.0,EXP,3.6111111111111107
2015-02-06,2015-03-13,103.13,105.34,107.0,109.5,0.20749,0.07439,2015-03-13,35,35,25,0.43000000000000005,1075.0000000000002,34933.784,0.030772503774569634,0.0,-1075.0000000000002,65.0,-1140.0000000000002,EXP,0.0
2015-02-13,2015-03-13,106.91,105.34,110.0,112.0,0.21254,0.07447,2015-03-20,35,28,25,0.31,775.0,42012.744,0.01844678367116416,0.0,-775.0,65.0,-840.0,SL,0.0
2015-02-20,2015-03-13,108.41,105.34,111.0,114.0,0.25546,0.05917,2015-03-27,35,21,25,0.49000000000000005,1225.0000000000002,46987.944,0.02607051715222952,0.0,-1225.0000000000002,65.0,-1290.0000000000002,SL,0.0
2015-02-27,2015-03-13,108.4,105.34,111.0,114.0,0.22999,0.05594,2015-04-02,34,14,25,0.46,1150.0,46552.154,0.024703475589980217,0.02,-1100.0,65.0,-1165.0,SL,0.043478260869565216
2015-03-06,2015-03-13,107.41,105.34,111.0,113.0,0.19852,0.07544,2015-04-10,35,7,25,0.33999999999999997,850.0,42922.333999999995,0.019803210142300277,0.030000000000000006,-774.9999999999998,65.0,-839.9999999999998,SL,0.08823529411764708
2015-03-20,2015-03-27,108.53,105.52,111.5,114.0,0.22521,0.06339,2015-04-24,35,7,25,0.4,1000.0,39935.534,0.025040356290215126,0.010000000000000002,-975.0,65.0,-1040.0,SL,0.025000000000000005
2015-03-13,2015-04-02,105.34,105.12,109.0,112.0,0.20814,0.05497,2015-04-17,35,20,25,0.39,975.0,37392.484000000004,0.02607475876702922,0.039999999999999994,-875.0,65.0,-940.0,SL,0.10256410256410255
2015-03-27,2015-05-01,105.52,109.05,109.0,111.5,0.22039,0.07566,2015-05-01,35,35,25,0.48,1200.0,35912.184,0.03341484327436059,0.03,-1124.9999999999998,65.0,-1189.9999999999998,EXP,0.0625
2015-04-02,2015-05-08,105.12,108.69,109.0,111.5,0.19736,0.06512,2015-05-08,36,36,25,0.38,950.0,34692.584,0.027383373922219224,0.0,-950.0,65.0,-1015.0,EXP,0.0
2015-04-10,2015-05-08,107.75,108.69,111.0,113.0,0.18008,0.05103,2015-05-15,35,28,25,0.27999999999999997,699.9999999999999,36913.534,0.01896323446029307,0.03,-624.9999999999999,65.0,-689.9999999999999,SL,0.10714285714285715
2015-04-24,2015-05-08,110.54,108.69,113.5,116.0,0.20861,0.04878,2015-05-29,35,14,25,0.39,975.0,45258.024000000005,0.021543141167630293,0.0,-975.0,65.0,-1040.0,SL,0.0
2015-04-17,2015-05-22,106.01,110.47,109.5,112.0,0.22087,0.05965,2015-05-22,35,35,25,0.44000000000000006,1100.0000000000002,33895.114,0.03245305503324167,0.96,1299.9999999999998,65.0,1234.9999999999998,EXP,2.1818181818181817
2015-05-01,2015-06-05,109.05,109.3,112.0,114.5,0.22794,0.06502,2015-06-05,35,35,25,0.46,1150.0,36313.903999999995,0.03166831084864905,0.0,-1150.0,65.0,-1215.0,EXP,0.0
